SurveyCode,SeasonalCode,AreaCode,StateCode,CountyCode,Year,Period,LaborForce,Employment,Unemployment,UnemploymentRate
LA,U,CN5114900000000,51,149,2011,M07,"14,668","13,478","1,190",8.1
LA,U,CN5114900000000,51,149,2011,M08,"14,555","13,359","1,196",8.2
LA,U,CN5114900000000,51,149,2011,M09,"14,568","13,374","1,194",8.2
LA,U,CN5114900000000,51,149,2011,M10,"14,638","13,507","1,131",7.7
LA,U,CN5114900000000,51,149,2011,M11,"14,608","13,524","1,084",7.4
LA,U,CN5114900000000,51,149,2011,M12,"14,571","13,488","1,083",7.4
LA,U,CN5114900000000,51,149,2011,M13,"14,507","13,378","1,129",7.8
LA,U,CN5115300000000,51,153,2011,M01,"222,078","208,607","13,471",6.1
LA,U,CN5115300000000,51,153,2011,M02,"222,963","209,707","13,256",5.9
LA,U,CN5115300000000,51,153,2011,M03,"223,872","211,059","12,813",5.7
LA,U,CN5115300000000,51,153,2011,M04,"223,866","212,095","11,771",5.3
LA,U,CN5115300000000,51,153,2011,M05,"223,945","211,552","12,393",5.5
LA,U,CN5115300000000,51,153,2011,M06,"225,598","212,473","13,125",5.8
LA,U,CN5115300000000,51,153,2011,M07,"227,892","214,708","13,184",5.8
LA,U,CN5115300000000,51,153,2011,M08,"225,474","212,255","13,219",5.9
LA,U,CN5115300000000,51,153,2011,M09,"225,958","212,978","12,980",5.7
LA,U,CN5115300000000,51,153,2011,M10,"226,007","213,590","12,417",5.5
LA,U,CN5115300000000,51,153,2011,M11,"225,232","213,504","11,728",5.2
LA,U,CN5115300000000,51,153,2011,M12,"225,290","213,372","11,918",5.3
LA,U,CN5115300000000,51,153,2011,M13,"224,848","212,158","12,690",5.6
LA,U,CN5115500000000,51,155,2011,M01,"16,313","14,643","1,670",10.2
LA,U,CN5115500000000,51,155,2011,M02,"17,021","15,433","1,588",9.3
LA,U,CN5115500000000,51,155,2011,M03,"17,043","15,496","1,547",9.1
LA,U,CN5115500000000,51,155,2011,M04,"17,185","15,742","1,443",8.4
LA,U,CN5115500000000,51,155,2011,M05,"16,742","15,253","1,489",8.9
LA,U,CN5115500000000,51,155,2011,M06,"16,496","14,989","1,507",9.1
LA,U,CN5115500000000,51,155,2011,M07,"16,493","15,024","1,469",8.9
LA,U,CN5115500000000,51,155,2011,M08,"16,810","15,165","1,645",9.8
LA,U,CN5115500000000,51,155,2011,M09,"17,180","15,787","1,393",8.1
LA,U,CN5115500000000,51,155,2011,M10,"17,124","15,826","1,298",7.6
LA,U,CN5115500000000,51,155,2011,M11,"16,872","15,632","1,240",7.3
LA,U,CN5115500000000,51,155,2011,M12,"16,987","15,718","1,269",7.5
LA,U,CN5115500000000,51,155,2011,M13,"16,855","15,392","1,463",8.7
LA,U,CN5115700000000,51,157,2011,M01,"3,951","3,710",241,6.1
LA,U,CN5115700000000,51,157,2011,M02,"3,918","3,683",235,6
LA,U,CN5115700000000,51,157,2011,M03,"4,000","3,776",224,5.6
LA,U,CN5115700000000,51,157,2011,M04,"3,993","3,792",201,5
LA,U,CN5115700000000,51,157,2011,M05,"4,069","3,854",215,5.3
LA,U,CN5115700000000,51,157,2011,M06,"4,091","3,860",231,5.6
LA,U,CN5115700000000,51,157,2011,M07,"4,060","3,832",228,5.6
LA,U,CN5115700000000,51,157,2011,M08,"3,980","3,747",233,5.9
LA,U,CN5115700000000,51,157,2011,M09,"3,924","3,690",234,6
LA,U,CN5115700000000,51,157,2011,M10,"3,991","3,771",220,5.5
LA,U,CN5115700000000,51,157,2011,M11,"3,993","3,786",207,5.2
LA,U,CN5115700000000,51,157,2011,M12,"3,987","3,772",215,5.4
LA,U,CN5115700000000,51,157,2011,M13,"3,997","3,773",224,5.6
LA,U,CN5115900000000,51,159,2011,M01,"4,313","3,982",331,7.7
LA,U,CN5115900000000,51,159,2011,M02,"4,333","4,001",332,7.7
LA,U,CN5115900000000,51,159,2011,M03,"4,386","4,096",290,6.6
LA,U,CN5115900000000,51,159,2011,M04,"4,366","4,097",269,6.2
LA,U,CN5115900000000,51,159,2011,M05,"4,431","4,156",275,6.2
LA,U,CN5115900000000,51,159,2011,M06,"4,418","4,136",282,6.4
LA,U,CN5115900000000,51,159,2011,M07,"4,250","3,979",271,6.4
LA,U,CN5115900000000,51,159,2011,M08,"4,187","3,909",278,6.6
LA,U,CN5115900000000,51,159,2011,M09,"4,105","3,836",269,6.6
LA,U,CN5115900000000,51,159,2011,M10,"4,122","3,867",255,6.2
LA,U,CN5115900000000,51,159,2011,M11,"4,095","3,836",259,6.3
LA,U,CN5115900000000,51,159,2011,M12,"4,098","3,826",272,6.6
LA,U,CN5115900000000,51,159,2011,M13,"4,259","3,977",282,6.6
LA,U,CN5116100000000,51,161,2011,M01,"49,098","46,058","3,040",6.2
LA,U,CN5116100000000,51,161,2011,M02,"49,369","46,435","2,934",5.9
LA,U,CN5116100000000,51,161,2011,M03,"49,543","46,690","2,853",5.8
LA,U,CN5116100000000,51,161,2011,M04,"49,438","46,829","2,609",5.3
LA,U,CN5116100000000,51,161,2011,M05,"49,469","46,711","2,758",5.6
LA,U,CN5116100000000,51,161,2011,M06,"49,873","46,886","2,987",6
LA,U,CN5116100000000,51,161,2011,M07,"49,849","46,921","2,928",5.9
LA,U,CN5116100000000,51,161,2011,M08,"49,937","47,017","2,920",5.8
LA,U,CN5116100000000,51,161,2011,M09,"50,114","47,231","2,883",5.8
LA,U,CN5116100000000,51,161,2011,M10,"49,818","47,127","2,691",5.4
LA,U,CN5116100000000,51,161,2011,M11,"49,645","47,072","2,573",5.2
LA,U,CN5116100000000,51,161,2011,M12,"49,620","47,013","2,607",5.3
LA,U,CN5116100000000,51,161,2011,M13,"49,648","46,833","2,815",5.7
LA,U,CN5116300000000,51,163,2011,M01,"10,733","9,880",853,7.9
LA,U,CN5116300000000,51,163,2011,M02,"10,750","9,943",807,7.5
LA,U,CN5116300000000,51,163,2011,M03,"10,955","10,185",770,7
LA,U,CN5116300000000,51,163,2011,M04,"11,054","10,337",717,6.5
LA,U,CN5116300000000,51,163,2011,M05,"11,188","10,504",684,6.1
LA,U,CN5116300000000,51,163,2011,M06,"11,363","10,578",785,6.9
LA,U,CN5116300000000,51,163,2011,M07,"11,212","10,480",732,6.5
LA,U,CN5116300000000,51,163,2011,M08,"11,110","10,411",699,6.3
LA,U,CN5116300000000,51,163,2011,M09,"11,044","10,341",703,6.4
LA,U,CN5116300000000,51,163,2011,M10,"10,995","10,267",728,6.6
LA,U,CN5116300000000,51,163,2011,M11,"10,870","10,153",717,6.6
LA,U,CN5116300000000,51,163,2011,M12,"10,638","9,907",731,6.9
LA,U,CN5116300000000,51,163,2011,M13,"10,993","10,249",744,6.8
LA,U,CN5116500000000,51,165,2011,M01,"41,112","38,482","2,630",6.4
LA,U,CN5116500000000,51,165,2011,M02,"41,496","38,906","2,590",6.2
LA,U,CN5116500000000,51,165,2011,M03,"41,991","39,368","2,623",6.2
LA,U,CN5116500000000,51,165,2011,M04,"42,075","39,758","2,317",5.5
LA,U,CN5116500000000,51,165,2011,M05,"41,998","39,511","2,487",5.9
LA,U,CN5116500000000,51,165,2011,M06,"41,660","39,018","2,642",6.3
LA,U,CN5116500000000,51,165,2011,M07,"40,713","38,145","2,568",6.3
LA,U,CN5116500000000,51,165,2011,M08,"39,872","37,338","2,534",6.4
LA,U,CN5116500000000,51,165,2011,M09,"40,410","37,903","2,507",6.2
LA,U,CN5116500000000,51,165,2011,M10,"41,098","38,769","2,329",5.7
LA,U,CN5116500000000,51,165,2011,M11,"41,329","39,080","2,249",5.4
LA,U,CN5116500000000,51,165,2011,M12,"41,269","38,954","2,315",5.6
LA,U,CN5116500000000,51,165,2011,M13,"41,252","38,769","2,483",6
LA,U,CN5116700000000,51,167,2011,M01,"12,028","10,674","1,354",11.3
LA,U,CN5116700000000,51,167,2011,M02,"12,044","10,758","1,286",10.7
LA,U,CN5116700000000,51,167,2011,M03,"12,061","10,879","1,182",9.8
LA,U,CN5116700000000,51,167,2011,M04,"12,012","10,936","1,076",9
LA,U,CN5116700000000,51,167,2011,M05,"12,113","11,005","1,108",9.1
LA,U,CN5116700000000,51,167,2011,M06,"12,145","10,969","1,176",9.7
LA,U,CN5116700000000,51,167,2011,M07,"11,928","10,786","1,142",9.6
LA,U,CN5116700000000,51,167,2011,M08,"11,737","10,592","1,145",9.8
LA,U,CN5116700000000,51,167,2011,M09,"11,736","10,650","1,086",9.3
LA,U,CN5116700000000,51,167,2011,M10,"11,752","10,720","1,032",8.8
LA,U,CN5116700000000,51,167,2011,M11,"11,787","10,801",986,8.4
LA,U,CN5116700000000,51,167,2011,M12,"11,741","10,760",981,8.4
LA,U,CN5116700000000,51,167,2011,M13,"11,924","10,794","1,130",9.5
LA,U,CN5116900000000,51,169,2011,M01,"9,983","9,184",799,8
LA,U,CN5116900000000,51,169,2011,M02,"10,040","9,262",778,7.7
LA,U,CN5116900000000,51,169,2011,M03,"10,104","9,351",753,7.5
LA,U,CN5116900000000,51,169,2011,M04,"10,154","9,460",694,6.8
LA,U,CN5116900000000,51,169,2011,M05,"10,300","9,553",747,7.3
LA,U,CN5116900000000,51,169,2011,M06,"10,168","9,377",791,7.8
LA,U,CN5116900000000,51,169,2011,M07,"10,153","9,391",762,7.5
LA,U,CN5116900000000,51,169,2011,M08,"10,202","9,434",768,7.5
LA,U,CN5116900000000,51,169,2011,M09,"10,147","9,411",736,7.3
LA,U,CN5116900000000,51,169,2011,M10,"10,117","9,427",690,6.8
LA,U,CN5116900000000,51,169,2011,M11,"10,135","9,477",658,6.5
LA,U,CN5116900000000,51,169,2011,M12,"10,124","9,454",670,6.6
LA,U,CN5116900000000,51,169,2011,M13,"10,135","9,398",737,7.3
LA,U,CN5117100000000,51,171,2011,M01,"20,861","19,207","1,654",7.9
LA,U,CN5117100000000,51,171,2011,M02,"20,856","19,238","1,618",7.8
LA,U,CN5117100000000,51,171,2011,M03,"21,037","19,509","1,528",7.3
LA,U,CN5117100000000,51,171,2011,M04,"21,004","19,605","1,399",6.7
LA,U,CN5117100000000,51,171,2011,M05,"21,411","19,987","1,424",6.7
LA,U,CN5117100000000,51,171,2011,M06,"21,504","20,022","1,482",6.9
LA,U,CN5117100000000,51,171,2011,M07,"21,479","19,974","1,505",7
LA,U,CN5117100000000,51,171,2011,M08,"21,280","19,778","1,502",7.1
LA,U,CN5117100000000,51,171,2011,M09,"20,862","19,422","1,440",6.9
LA,U,CN5117100000000,51,171,2011,M10,"20,821","19,393","1,428",6.9
LA,U,CN5117100000000,51,171,2011,M11,"20,740","19,382","1,358",6.5
LA,U,CN5117100000000,51,171,2011,M12,"20,700","19,330","1,370",6.6
LA,U,CN5117100000000,51,171,2011,M13,"21,047","19,571","1,476",7
LA,U,CN5117300000000,51,173,2011,M01,"13,691","11,972","1,719",12.6
LA,U,CN5117300000000,51,173,2011,M02,"13,677","12,039","1,638",12
LA,U,CN5117300000000,51,173,2011,M03,"13,725","12,249","1,476",10.8
LA,U,CN5117300000000,51,173,2011,M04,"13,671","12,287","1,384",10.1
LA,U,CN5117300000000,51,173,2011,M05,"13,869","12,389","1,480",10.7
LA,U,CN5117300000000,51,173,2011,M06,"13,839","12,350","1,489",10.8
LA,U,CN5117300000000,51,173,2011,M07,"13,873","12,351","1,522",11
LA,U,CN5117300000000,51,173,2011,M08,"13,848","12,295","1,553",11.2
LA,U,CN5117300000000,51,173,2011,M09,"13,699","12,274","1,425",10.4
LA,U,CN5117300000000,51,173,2011,M10,"13,693","12,265","1,428",10.4
LA,U,CN5117300000000,51,173,2011,M11,"13,595","12,177","1,418",10.4
LA,U,CN5117300000000,51,173,2011,M12,"13,558","12,161","1,397",10.3
LA,U,CN5117300000000,51,173,2011,M13,"13,728","12,234","1,494",10.9
LA,U,CN5117500000000,51,175,2011,M01,"9,445","8,619",826,8.7
LA,U,CN5117500000000,51,175,2011,M02,"9,343","8,545",798,8.5
LA,U,CN5117500000000,51,175,2011,M03,"9,538","8,818",720,7.5
LA,U,CN5117500000000,51,175,2011,M04,"9,502","8,802",700,7.4
LA,U,CN5117500000000,51,175,2011,M05,"9,732","9,035",697,7.2
LA,U,CN5117500000000,51,175,2011,M06,"9,751","9,001",750,7.7
LA,U,CN5117500000000,51,175,2011,M07,"9,598","8,858",740,7.7
LA,U,CN5117500000000,51,175,2011,M08,"9,410","8,653",757,8
LA,U,CN5117500000000,51,175,2011,M09,"9,025","8,321",704,7.8
LA,U,CN5117500000000,51,175,2011,M10,"9,210","8,535",675,7.3
LA,U,CN5117500000000,51,175,2011,M11,"9,284","8,641",643,6.9
LA,U,CN5117500000000,51,175,2011,M12,"9,268","8,615",653,7
LA,U,CN5117500000000,51,175,2011,M13,"9,426","8,704",722,7.7
LA,U,CN5117700000000,51,177,2011,M01,"63,376","58,887","4,489",7.1
LA,U,CN5117700000000,51,177,2011,M02,"63,633","59,150","4,483",7
LA,U,CN5117700000000,51,177,2011,M03,"63,979","59,619","4,360",6.8
LA,U,CN5117700000000,51,177,2011,M04,"63,953","59,897","4,056",6.3
LA,U,CN5117700000000,51,177,2011,M05,"64,056","59,856","4,200",6.6
LA,U,CN5117700000000,51,177,2011,M06,"64,566","60,096","4,470",6.9
LA,U,CN5117700000000,51,177,2011,M07,"65,104","60,637","4,467",6.9
LA,U,CN5117700000000,51,177,2011,M08,"64,400","59,891","4,509",7
LA,U,CN5117700000000,51,177,2011,M09,"64,342","59,981","4,361",6.8
LA,U,CN5117700000000,51,177,2011,M10,"64,437","60,228","4,209",6.5
LA,U,CN5117700000000,51,177,2011,M11,"64,246","60,245","4,001",6.2
LA,U,CN5117700000000,51,177,2011,M12,"64,153","60,190","3,963",6.2
LA,U,CN5117700000000,51,177,2011,M13,"64,187","59,890","4,297",6.7
LA,U,CN5117900000000,51,179,2011,M01,"64,180","60,022","4,158",6.5
LA,U,CN5117900000000,51,179,2011,M02,"64,450","60,394","4,056",6.3
LA,U,CN5117900000000,51,179,2011,M03,"64,693","60,736","3,957",6.1
LA,U,CN5117900000000,51,179,2011,M04,"64,697","61,007","3,690",5.7
LA,U,CN5117900000000,51,179,2011,M05,"64,744","60,847","3,897",6
LA,U,CN5117900000000,51,179,2011,M06,"65,273","61,106","4,167",6.4
LA,U,CN5117900000000,51,179,2011,M07,"65,957","61,791","4,166",6.3
LA,U,CN5117900000000,51,179,2011,M08,"65,279","61,113","4,166",6.4
LA,U,CN5117900000000,51,179,2011,M09,"65,501","61,311","4,190",6.4
LA,U,CN5117900000000,51,179,2011,M10,"65,425","61,403","4,022",6.1
LA,U,CN5117900000000,51,179,2011,M11,"65,193","61,412","3,781",5.8
LA,U,CN5117900000000,51,179,2011,M12,"65,155","61,377","3,778",5.8
LA,U,CN5117900000000,51,179,2011,M13,"65,045","61,043","4,002",6.2
LA,U,CN5118100000000,51,181,2011,M01,"3,639","3,290",349,9.6
LA,U,CN5118100000000,51,181,2011,M02,"3,657","3,328",329,9
LA,U,CN5118100000000,51,181,2011,M03,"3,735","3,418",317,8.5
LA,U,CN5118100000000,51,181,2011,M04,"4,044","3,756",288,7.1
LA,U,CN5118100000000,51,181,2011,M05,"4,076","3,781",295,7.2
LA,U,CN5118100000000,51,181,2011,M06,"3,792","3,463",329,8.7
LA,U,CN5118100000000,51,181,2011,M07,"3,768","3,437",331,8.8
LA,U,CN5118100000000,51,181,2011,M08,"3,726","3,378",348,9.3
LA,U,CN5118100000000,51,181,2011,M09,"3,675","3,364",311,8.5
LA,U,CN5118100000000,51,181,2011,M10,"3,671","3,372",299,8.1
LA,U,CN5118100000000,51,181,2011,M11,"3,629","3,343",286,7.9
LA,U,CN5118100000000,51,181,2011,M12,"3,625","3,312",313,8.6
LA,U,CN5118100000000,51,181,2011,M13,"3,753","3,437",316,8.4
LA,U,CN5118300000000,51,183,2011,M01,"4,337","3,845",492,11.3
LA,U,CN5118300000000,51,183,2011,M02,"4,302","3,827",475,11
LA,U,CN5118300000000,51,183,2011,M03,"4,420","3,964",456,10.3
LA,U,CN5118300000000,51,183,2011,M04,"4,375","3,949",426,9.7
LA,U,CN5118300000000,51,183,2011,M05,"4,550","4,110",440,9.7
LA,U,CN5118300000000,51,183,2011,M06,"4,533","4,080",453,10
LA,U,CN5118300000000,51,183,2011,M07,"4,472","4,000",472,10.6
LA,U,CN5118300000000,51,183,2011,M08,"4,383","3,897",486,11.1
LA,U,CN5118300000000,51,183,2011,M09,"4,186","3,727",459,11
LA,U,CN5118300000000,51,183,2011,M10,"4,266","3,821",445,10.4
LA,U,CN5118300000000,51,183,2011,M11,"4,347","3,909",438,10.1
LA,U,CN5118300000000,51,183,2011,M12,"4,324","3,875",449,10.4
LA,U,CN5118300000000,51,183,2011,M13,"4,375","3,917",458,10.5
LA,U,CN5118500000000,51,185,2011,M01,"18,044","16,473","1,571",8.7
LA,U,CN5118500000000,51,185,2011,M02,"18,161","16,629","1,532",8.4
LA,U,CN5118500000000,51,185,2011,M03,"18,229","16,749","1,480",8.1
LA,U,CN5118500000000,51,185,2011,M04,"18,221","16,869","1,352",7.4
LA,U,CN5118500000000,51,185,2011,M05,"18,244","16,794","1,450",7.9
LA,U,CN5118500000000,51,185,2011,M06,"18,287","16,745","1,542",8.4
LA,U,CN5118500000000,51,185,2011,M07,"18,300","16,785","1,515",8.3
LA,U,CN5118500000000,51,185,2011,M08,"18,154","16,662","1,492",8.2
LA,U,CN5118500000000,51,185,2011,M09,"18,159","16,729","1,430",7.9
LA,U,CN5118500000000,51,185,2011,M10,"18,076","16,703","1,373",7.6
LA,U,CN5118500000000,51,185,2011,M11,"18,111","16,828","1,283",7.1
LA,U,CN5118500000000,51,185,2011,M12,"18,076","16,749","1,327",7.3
LA,U,CN5118500000000,51,185,2011,M13,"18,172","16,726","1,446",8
LA,U,CN5118700000000,51,187,2011,M01,"19,965","18,292","1,673",8.4
LA,U,CN5118700000000,51,187,2011,M02,"19,974","18,335","1,639",8.2
LA,U,CN5118700000000,51,187,2011,M03,"20,044","18,528","1,516",7.6
LA,U,CN5118700000000,51,187,2011,M04,"20,030","18,621","1,409",7
LA,U,CN5118700000000,51,187,2011,M05,"20,081","18,644","1,437",7.2
LA,U,CN5118700000000,51,187,2011,M06,"20,206","18,715","1,491",7.4
LA,U,CN5118700000000,51,187,2011,M07,"20,316","18,838","1,478",7.3
LA,U,CN5118700000000,51,187,2011,M08,"20,082","18,577","1,505",7.5
LA,U,CN5118700000000,51,187,2011,M09,"20,047","18,575","1,472",7.3
LA,U,CN5118700000000,51,187,2011,M10,"20,134","18,712","1,422",7.1
LA,U,CN5118700000000,51,187,2011,M11,"20,078","18,714","1,364",6.8
LA,U,CN5118700000000,51,187,2011,M12,"20,081","18,691","1,390",6.9
LA,U,CN5118700000000,51,187,2011,M13,"20,087","18,604","1,483",7.4
LA,U,CN5119100000000,51,191,2011,M01,"27,494","25,283","2,211",8
LA,U,CN5119100000000,51,191,2011,M02,"27,603","25,524","2,079",7.5
LA,U,CN5119100000000,51,191,2011,M03,"27,699","25,719","1,980",7.1
LA,U,CN5119100000000,51,191,2011,M04,"27,838","26,036","1,802",6.5
LA,U,CN5119100000000,51,191,2011,M05,"28,266","26,223","2,043",7.2
LA,U,CN5119100000000,51,191,2011,M06,"27,794","25,742","2,052",7.4
LA,U,CN5119100000000,51,191,2011,M07,"27,829","25,834","1,995",7.2
LA,U,CN5119100000000,51,191,2011,M08,"28,019","25,990","2,029",7.2
LA,U,CN5119100000000,51,191,2011,M09,"27,943","26,004","1,939",6.9
LA,U,CN5119100000000,51,191,2011,M10,"27,887","26,009","1,878",6.7
LA,U,CN5119100000000,51,191,2011,M11,"27,934","26,113","1,821",6.5
LA,U,CN5119100000000,51,191,2011,M12,"27,923","26,061","1,862",6.7
LA,U,CN5119100000000,51,191,2011,M13,"27,852","25,878","1,974",7.1
LA,U,CN5119300000000,51,193,2011,M01,"9,101","8,256",845,9.3
LA,U,CN5119300000000,51,193,2011,M02,"9,186","8,368",818,8.9
LA,U,CN5119300000000,51,193,2011,M03,"9,446","8,716",730,7.7
LA,U,CN5119300000000,51,193,2011,M04,"9,495","8,842",653,6.9
LA,U,CN5119300000000,51,193,2011,M05,"9,748","9,085",663,6.8
LA,U,CN5119300000000,51,193,2011,M06,"9,735","9,064",671,6.9
LA,U,CN5119300000000,51,193,2011,M07,"9,536","8,858",678,7.1
LA,U,CN5119300000000,51,193,2011,M08,"9,429","8,748",681,7.2
LA,U,CN5119300000000,51,193,2011,M09,"9,178","8,493",685,7.5
LA,U,CN5119300000000,51,193,2011,M10,"9,313","8,636",677,7.3
LA,U,CN5119300000000,51,193,2011,M11,"9,300","8,625",675,7.3
LA,U,CN5119300000000,51,193,2011,M12,"9,186","8,513",673,7.3
LA,U,CN5119300000000,51,193,2011,M13,"9,388","8,684",704,7.5
LA,U,CN5119500000000,51,195,2011,M01,"16,746","15,320","1,426",8.5
LA,U,CN5119500000000,51,195,2011,M02,"17,170","15,800","1,370",8
LA,U,CN5119500000000,51,195,2011,M03,"17,453","16,139","1,314",7.5
LA,U,CN5119500000000,51,195,2011,M04,"17,465","16,250","1,215",7
LA,U,CN5119500000000,51,195,2011,M05,"17,287","16,006","1,281",7.4
LA,U,CN5119500000000,51,195,2011,M06,"17,423","16,001","1,422",8.2
LA,U,CN5119500000000,51,195,2011,M07,"17,393","15,976","1,417",8.1
LA,U,CN5119500000000,51,195,2011,M08,"17,249","15,866","1,383",8
LA,U,CN5119500000000,51,195,2011,M09,"17,398","16,088","1,310",7.5
LA,U,CN5119500000000,51,195,2011,M10,"17,193","15,934","1,259",7.3
LA,U,CN5119500000000,51,195,2011,M11,"17,083","15,878","1,205",7.1
LA,U,CN5119500000000,51,195,2011,M12,"16,890","15,679","1,211",7.2
LA,U,CN5119500000000,51,195,2011,M13,"17,229","15,911","1,318",7.6
LA,U,CN5119700000000,51,197,2011,M01,"14,234","12,710","1,524",10.7
LA,U,CN5119700000000,51,197,2011,M02,"14,302","12,859","1,443",10.1
LA,U,CN5119700000000,51,197,2011,M03,"14,487","13,176","1,311",9
LA,U,CN5119700000000,51,197,2011,M04,"14,393","13,187","1,206",8.4
LA,U,CN5119700000000,51,197,2011,M05,"14,646","13,292","1,354",9.2
LA,U,CN5119700000000,51,197,2011,M06,"14,603","13,283","1,320",9
LA,U,CN5119700000000,51,197,2011,M07,"14,499","13,124","1,375",9.5
LA,U,CN5119700000000,51,197,2011,M08,"14,346","13,025","1,321",9.2
LA,U,CN5119700000000,51,197,2011,M09,"14,153","12,931","1,222",8.6
LA,U,CN5119700000000,51,197,2011,M10,"14,190","12,962","1,228",8.7
LA,U,CN5119700000000,51,197,2011,M11,"14,281","12,996","1,285",9
LA,U,CN5119700000000,51,197,2011,M12,"14,181","12,993","1,188",8.4
LA,U,CN5119700000000,51,197,2011,M13,"14,360","13,045","1,315",9.2
LA,U,CN5119900000000,51,199,2011,M01,"31,273","29,237","2,036",6.5
LA,U,CN5119900000000,51,199,2011,M02,"31,370","29,390","1,980",6.3
LA,U,CN5119900000000,51,199,2011,M03,"31,640","29,709","1,931",6.1
LA,U,CN5119900000000,51,199,2011,M04,"31,699","29,940","1,759",5.5
LA,U,CN5119900000000,51,199,2011,M05,"31,841","29,967","1,874",5.9
LA,U,CN5119900000000,51,199,2011,M06,"32,215","30,170","2,045",6.3
LA,U,CN5119900000000,51,199,2011,M07,"32,478","30,407","2,071",6.4
LA,U,CN5119900000000,51,199,2011,M08,"32,310","30,243","2,067",6.4
LA,U,CN5119900000000,51,199,2011,M09,"32,123","30,090","2,033",6.3
LA,U,CN5119900000000,51,199,2011,M10,"31,911","29,991","1,920",6
LA,U,CN5119900000000,51,199,2011,M11,"31,700","29,859","1,841",5.8
LA,U,CN5119900000000,51,199,2011,M12,"31,712","29,845","1,867",5.9
LA,U,CN5119900000000,51,199,2011,M13,"31,856","29,904","1,952",6.1
LA,U,CN5151000000000,51,510,2011,M01,"91,277","86,780","4,497",4.9
LA,U,CN5151000000000,51,510,2011,M02,"91,580","87,201","4,379",4.8
LA,U,CN5151000000000,51,510,2011,M03,"92,017","87,788","4,229",4.6
LA,U,CN5151000000000,51,510,2011,M04,"92,086","88,242","3,844",4.2
LA,U,CN5151000000000,51,510,2011,M05,"92,055","88,008","4,047",4.4
LA,U,CN5151000000000,51,510,2011,M06,"92,700","88,398","4,302",4.6
LA,U,CN5151000000000,51,510,2011,M07,"93,440","89,304","4,136",4.4
LA,U,CN5151000000000,51,510,2011,M08,"92,505","88,269","4,236",4.6
LA,U,CN5151000000000,51,510,2011,M09,"92,759","88,586","4,173",4.5
LA,U,CN5151000000000,51,510,2011,M10,"92,808","88,898","3,910",4.2
LA,U,CN5151000000000,51,510,2011,M11,"92,534","88,834","3,700",4
LA,U,CN5151000000000,51,510,2011,M12,"92,629","88,777","3,852",4.2
LA,U,CN5151000000000,51,510,2011,M13,"92,366","88,257","4,109",4.4
LA,U,CN5152000000000,51,520,2011,M01,"7,924","7,244",680,8.6
LA,U,CN5152000000000,51,520,2011,M02,"7,962","7,303",659,8.3
LA,U,CN5152000000000,51,520,2011,M03,"7,998","7,354",644,8.1
LA,U,CN5152000000000,51,520,2011,M04,"8,035","7,460",575,7.2
LA,U,CN5152000000000,51,520,2011,M05,"8,099","7,481",618,7.6
LA,U,CN5152000000000,51,520,2011,M06,"8,029","7,354",675,8.4
LA,U,CN5152000000000,51,520,2011,M07,"8,053","7,389",664,8.2
LA,U,CN5152000000000,51,520,2011,M08,"8,201","7,436",765,9.3
LA,U,CN5152000000000,51,520,2011,M09,"8,207","7,480",727,8.9
LA,U,CN5152000000000,51,520,2011,M10,"8,192","7,499",693,8.5
LA,U,CN5152000000000,51,520,2011,M11,"8,163","7,500",663,8.1
LA,U,CN5152000000000,51,520,2011,M12,"8,139","7,490",649,8
LA,U,CN5152000000000,51,520,2011,M13,"8,084","7,416",668,8.3
LA,U,CN5153000000000,51,530,2011,M01,"3,174","2,840",334,10.5
LA,U,CN5153000000000,51,530,2011,M02,"3,228","2,904",324,10
LA,U,CN5153000000000,51,530,2011,M03,"3,222","2,924",298,9.2
LA,U,CN5153000000000,51,530,2011,M04,"3,234","2,950",284,8.8
LA,U,CN5153000000000,51,530,2011,M05,"3,189","2,919",270,8.5
LA,U,CN5153000000000,51,530,2011,M06,"3,234","2,936",298,9.2
LA,U,CN5153000000000,51,530,2011,M07,"3,253","2,969",284,8.7
LA,U,CN5153000000000,51,530,2011,M08,"3,288","3,004",284,8.6
LA,U,CN5153000000000,51,530,2011,M09,"3,331","3,054",277,8.3
LA,U,CN5153000000000,51,530,2011,M10,"3,293","2,991",302,9.2
LA,U,CN5153000000000,51,530,2011,M11,"3,241","2,932",309,9.5
LA,U,CN5153000000000,51,530,2011,M12,"3,138","2,859",279,8.9
LA,U,CN5153000000000,51,530,2011,M13,"3,235","2,940",295,9.1
LA,U,CN5154000000000,51,540,2011,M01,"22,584","21,139","1,445",6.4
LA,U,CN5154000000000,51,540,2011,M02,"23,090","21,807","1,283",5.6
LA,U,CN5154000000000,51,540,2011,M03,"23,172","21,893","1,279",5.5
LA,U,CN5154000000000,51,540,2011,M04,"23,126","21,981","1,145",5
LA,U,CN5154000000000,51,540,2011,M05,"23,272","22,028","1,244",5.3
LA,U,CN5154000000000,51,540,2011,M06,"23,349","21,902","1,447",6.2
LA,U,CN5154000000000,51,540,2011,M07,"23,165","21,744","1,421",6.1
LA,U,CN5154000000000,51,540,2011,M08,"22,752","21,314","1,438",6.3
LA,U,CN5154000000000,51,540,2011,M09,"23,327","22,040","1,287",5.5
LA,U,CN5154000000000,51,540,2011,M10,"23,596","22,390","1,206",5.1
LA,U,CN5154000000000,51,540,2011,M11,"23,667","22,520","1,147",4.8
